SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CC(=O)c1ccc2nn(C)c(-c3ccc(C)o3)c2c1,C(Cl)Cl,365,449,0.6,27400,84,4.4378,40.7,0.761,0.769,0.04,0.178
CCN(CCCN(C)C)c1ccc2c(-c3ccc4c(c3)OCO4)c3ccc(=[NH2+])cc-3oc2c1,O,525,555,,19050,30,4.2799,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2CC(=O)Oc3c2c2nc4ccccc4nc2c2ccccc32)cc1,C(Cl)(Cl)Cl,406,449,,18000,43,4.2553,39.1,0.783,0.614,0.047,0.071
CN(C)c1ccc(-c2cnc(-c3ccc(C(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,CO,395,601,,25320,206,4.4035,55.4,0.608,0.904,0.605,0.545
Cc1c(-c2ccccc2)oc2ccc3oc(-c4ccccc4)c(C)c4ccc1c2c34,C(Cl)Cl,466,566,0.0773,,100,,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc(C=C2Oc3cccc(O)c3C2=O)cc1,CC#N,449,552,,37300,103,4.5717,45.6,0.645,0.974,0.044,0.286
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CC#N,355,,0.00752,33800,,4.5289,45.6,0.645,0.974,0.044,0.286
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CO,354,,0.00499,37580,,4.575,55.4,0.608,0.904,0.605,0.545
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOC(=O)C,342,,0.0275,22680,,4.3556,38.1,0.656,0.603,0,0.542
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,C1COCCO1,344,,0.0191,26430,,4.4221,36,0.737,0.312,0,0.444
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCO,351,,0.00738,39000,,4.5911,51.9,0.633,0.783,0.4,0.658
COc1cccc(-c2oc3cccc4[n+]3c2-c2ccccc2-4)c1,C(Cl)Cl,376,455,0.2,,79,,40.7,0.761,0.769,0.04,0.178
O=C1OC(c2ccccc2)=C/C1=C\c1ccc([N+](=O)[O-])cc1,C1COCCO1,416,518,0.083,22300,102,4.3483,36,0.737,0.312,0,0.444
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,611,720,0.01,,109,,51.9,0.633,0.783,0.4,0.658
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,C(Cl)(Cl)Cl,619,728,0.015,,109,,39.1,0.783,0.614,0.047,0.071
COc1ccc(-c2cc(N3CCCCC3)c(CN)c3c2-c2cccc4cccc-3c24)cc1,O,430,552,0.36,,122,,63.1,0.681,0.997,1.062,0.025
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2C)cc1,CC1=CC=CC=C1,510,565,,19610,55,4.2925,33.9,0.782,0.284,0,0.128
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2C)cc1,C(Cl)Cl,510,565,,19610,55,4.2925,40.7,0.761,0.769,0.04,0.178
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2C)cc1,C(Cl)(Cl)Cl,510,565,,19610,55,4.2925,39.1,0.783,0.614,0.047,0.071
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2C)cc1,C1CCOC1,510,565,,19610,55,4.2925,37.4,0.714,0.634,0,0.591
COc1ccccc1,C1CCCCC1,267,296,0.36,,29,,30.9,0.683,0,0,0.073
Cc1nc(-c2ccccc2O)n2c1CCCC2,C(Cl)Cl,314,452,0.63,225800,138,5.3537,40.7,0.761,0.769,0.04,0.178
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,C1CCOC1,415,473,0.75,50600,58,4.7042,37.4,0.714,0.634,0,0.591
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,CC1=CC=CC=C1,416,470,0.86,44600,54,4.6493,33.9,0.782,0.284,0,0.128
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,CC#N,410,487,0.5,64600,77,4.8102,45.6,0.645,0.974,0.044,0.286
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,CN(C)C=O,416,485,0.67,63000,69,4.7993,43.2,0.759,0.977,0.031,0.613
c1ccc(B2N(c3ccccc3)C(c3ccccc3)=C(c3ccccc3)N2c2ccccc2)cc1,C1CCOC1,398,481,0.06,25130,83,4.4002,37.4,0.714,0.634,0,0.591
CCCCCCN1C(=O)c2cccc3c(-c4scc5c4OCCO5)ccc(c23)C1=O,C(Cl)(Cl)Cl,390,484,0.61,9441,94,3.975,39.1,0.783,0.614,0.047,0.071
COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,C(Cl)Cl,315,371,0.95,19953,56,4.3,40.7,0.761,0.769,0.04,0.178
COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,CO,321,405,0.92,19953,84,4.3,55.4,0.608,0.904,0.605,0.545
COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,C1COCCO1,313,376,0.95,19953,63,4.3,36,0.737,0.312,0,0.444
COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,CC#N,316,382,0.87,15849,66,4.2,45.6,0.645,0.974,0.044,0.286
C(=C/c1ccc2ccccc2n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,399,513,0.61,25060,114,4.399,40.7,0.761,0.769,0.04,0.178
C(=C/c1ccc2ccccc2n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)(Cl)Cl,399,502,0.61,25060,103,4.399,39.1,0.783,0.614,0.047,0.071
CC1CC(C)(C)N(Cc2ccccc2)c2ccc(C=Cc3ccc(C=C(CN)C(=O)O)s3)cc21,CCO,470,635,0.64,,165,,51.9,0.633,0.783,0.4,0.658
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2cccc(OC)c2)cc1,C(Cl)Cl,504,556,0.41,73200,52,4.8645,40.7,0.761,0.769,0.04,0.178
COC(=O)CCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(=O)C,429,559,0.17,,130,,45.1,0.83,1,0.072,0.647
Cc1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,C(Cl)(Cl)Cl,432,443,0.75,32800,11,4.5159,39.1,0.783,0.614,0.047,0.071
CCC1(CC)c2cc(/C=C/c3cc(CN)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3CN)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,C(Cl)Cl,419,520,0.01,47000,101,4.6721,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)OC(c2ccc(Br)cc2)=Cc2c3ccccc3cc[n+]21,C(Cl)(Cl)Cl,403,466,0.049,38000,63,4.5798,39.1,0.783,0.614,0.047,0.071
Cc1ccc(CN2/C(=C/C=C3\CCCC(/C=C/C4=[N+](Cc5ccc(C)cc5)c5ccccc5C4(C)C)=C3Cl)C(C)(C)c3ccccc32)cc1,CO,785,813,,220000,28,5.3424,55.4,0.608,0.904,0.605,0.545
COc1ccc(/C=C/C(F)(F)F)c(N)c1,C1CCOC1,339,410,0.32,6500,71,3.8129,37.4,0.714,0.634,0,0.591
CC(C)(C)c1cc(-n2c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc3c2cc(-c2ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc2)n3-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,C(Cl)Cl,398,586,0.0085,54000,188,4.7324,40.7,0.761,0.769,0.04,0.178
CC1(C)C=C(CS(=O)(=O)[O-])c2cc3cc(C(=O)NCCCCCC(=O)O)c(=O)oc3cc2N1CCCS(=O)(=O)[O-],O,442,496,,22620,54,4.3545,63.1,0.681,0.997,1.062,0.025
CCCCN(CCCC)c1ccc2nc3c4ccccc4c(=O)c(-c4c5ccccc5cc5ccccc45)c-3oc2c1,C(Cl)Cl,555,619,0.2,48500,64,4.6857,40.7,0.761,0.769,0.04,0.178
CC(=O)Nc1ccc2c(c1)CCCc1c-2[o+]c2c(c1-c1ccccc1)CCCc1cc(NC(C)=O)ccc1-2,CCO,509,587,0.83,19650,78,4.2934,51.9,0.633,0.783,0.4,0.658
C1=C2B(Nc3ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc31)c1cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc1C(c1ccccc1)=C2c1ccccc1,C(Cl)Cl,402,478,0.63,24880,76,4.3959,40.7,0.761,0.769,0.04,0.178
O=P(O)(O)c1ccc(C2=c3cc4c5c(c3[Se]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)s1,CCO,629,643,0.27,,14,,51.9,0.633,0.783,0.4,0.658
O=c1c2cc(CCc3ccc(Cl)cc3)ccc2nc2ccc(CCc3ccc(Cl)cc3)cn12,C(Cl)Cl,382,478,0.33,187000,96,5.2718,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Cl)=C2C(Br)=C(Cl)C(Cl)=[N+]21,C(Cl)Cl,546,560,0.18,,14,,40.7,0.761,0.769,0.04,0.178
F[B-]1(F)OC(c2cccc(Br)c2)=Cc2c3ccccc3c3ccccc3[n+]21,C(Cl)(Cl)Cl,432,446,0.106,,14,,39.1,0.783,0.614,0.047,0.071
COC(=O)C(C)(C)C1Oc2ccccc2C(=O)/C1=C\NS(=O)(=O)c1ccc(C)cc1,C(Cl)Cl,358,479,0.37,,121,,40.7,0.761,0.769,0.04,0.178
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C(Cl)(Cl)Cl,384,488,0.68,1585,104,3.2,39.1,0.783,0.614,0.047,0.071
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,CC#N,382,495,0.45,1445,113,3.1599,45.6,0.645,0.974,0.044,0.286
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,384,468,0.85,1585,84,3.2,30.9,0.683,0,0,0.073
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2cc3c4c(sc3cc12)-c1cc2c(cc1NB4c1ccccc1)-c1sc3cc4c(CC[Si](C(C)C)(C(C)C)C(C)C)c5ccccc5c(CC[Si](C(C)C)(C(C)C)C(C)C)c4cc3c1B(c1ccccc1)N2)(C(C)C)C(C)C,C1CCOC1,532,551,0.127,18800,19,4.2742,37.4,0.714,0.634,0,0.591
O=S(=O)([O-])CCCOc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)cc(-c5ccc(OCc6cn([C@@H]7O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]7O)nn6)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,O,689,722,0.15,65000,33,4.8129,63.1,0.681,0.997,1.062,0.025
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)Cl,410,516,,50400,106,4.7024,40.7,0.761,0.769,0.04,0.178
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CN(C)C=O,411,565,,61400,154,4.7882,43.2,0.759,0.977,0.031,0.613
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,413,498,,50400,85,4.7024,37.4,0.714,0.634,0,0.591
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCOC(=O)C,411,490,,50300,79,4.7016,38.1,0.656,0.603,0,0.542
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC1=CC=CC=C1,418,449,0.72,46800,31,4.6702,33.9,0.782,0.284,0,0.128
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C(Cl)(Cl)Cl,412,486,,57600,74,4.7604,39.1,0.783,0.614,0.047,0.071
CCCCC1(CCCC)c2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,407,557,,51300,150,4.7101,45.6,0.645,0.974,0.044,0.286
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CS(=O)C,587,639,0.03,24400,52,4.3874,45.1,0.83,1,0.072,0.647
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,C(Cl)(Cl)Cl,584,637,0.4,35500,53,4.5502,39.1,0.783,0.614,0.047,0.071
Cc1ccc(-c2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)cn2)nc1,CC#N,349,551,0.045,33600,202,4.5263,45.6,0.645,0.974,0.044,0.286
FC(F)(F)c1ccc(-c2pc3ccccc3s2)cc1,CC#N,331,430,0.015,39400,99,4.5955,45.6,0.645,0.974,0.044,0.286
Oc1ccc2ccccc2c1/C=N/CC/N=C/c1c(O)ccc2ccccc12,CC#N,408,466,0.12,8840,58,3.9465,45.6,0.645,0.974,0.044,0.286
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,CC#N,569,637,0.03,27900,68,4.4456,45.6,0.645,0.974,0.044,0.286
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,O,552,650,0.007,18800,98,4.2742,63.1,0.681,0.997,1.062,0.025
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,C(Cl)Cl,582,620,0.05,34300,38,4.5353,40.7,0.761,0.769,0.04,0.178
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,CCO,572,631,0.02,29700,59,4.4728,51.9,0.633,0.783,0.4,0.658
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,C1COCCO1,348,414,0.0524,,66,,36,0.737,0.312,0,0.444
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CC(=O)C,349,417,0.0389,,68,,42.2,0.651,0.907,0,0.475
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CCO,350,418,0.0272,,68,,51.9,0.633,0.783,0.4,0.658
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,C1CCOC1,349,416,0.0565,,67,,37.4,0.714,0.634,0,0.591
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CC#N,348,418,0.0364,,70,,45.6,0.645,0.974,0.044,0.286
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CC1=CC=CC=C1,350,416,0.0596,,66,,33.9,0.782,0.284,0,0.128
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CCOC(=O)C,348,415,0.0398,,67,,38.1,0.656,0.603,0,0.542
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CN(C)C=O,350,420,0.038,,70,,43.2,0.759,0.977,0.031,0.613
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CO,348,418,0.0313,,70,,55.4,0.608,0.904,0.605,0.545
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,C(Cl)Cl,349,418,0.0527,,69,,40.7,0.761,0.769,0.04,0.178
Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(N)cc3)[o+]2)cc1,CCO,590,670,0.05,,80,,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc(-c2cc(-c3ccc4ccccc4c3)nc(-c3ccccc3)n2)cc1,C(Cl)(Cl)Cl,379,510,0.4,,131,,39.1,0.783,0.614,0.047,0.071
C[Si]1(c2ccccc2)C(c2ccc3c4ccccc4n(-c4ccccc4)c3c2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc2c3ccccc3n(-c3ccccc3)c2c1,C1CCOC1,398,525,0.0575,,127,,37.4,0.714,0.634,0,0.591
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CCOC(=O)C,512,533,0.053,,21,,38.1,0.656,0.603,0,0.542
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCOC1,514,536,0.056,,22,,37.4,0.714,0.634,0,0.591
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CO,511,533,0.032,,22,,55.4,0.608,0.904,0.605,0.545
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC#N,511,531,0.039,,20,,45.6,0.645,0.974,0.044,0.286
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C(Cl)(Cl)Cl,517,538,0.095,,21,,39.1,0.783,0.614,0.047,0.071
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC1=CC=CC=C1,517,538,0.12,,21,,33.9,0.782,0.284,0,0.128
COC(=O)c1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,515,533,0.073,,18,,30.9,0.683,0,0,0.073
CCCCCc1c(CCCCC)c2cc3ccccc3n2c2nc3ccccc3cc12,CO,444,473,0.83,22520,29,4.3526,55.4,0.608,0.904,0.605,0.545
CCCCCc1c(CCCCC)c2cc3ccccc3n2c2nc3ccccc3cc12,C(Cl)Cl,448,477,0.82,22320,29,4.3487,40.7,0.761,0.769,0.04,0.178
CCCCCc1c(CCCCC)c2cc3ccccc3n2c2nc3ccccc3cc12,CCCCCC,455,462,0.8,21980,7,4.342,31,0.616,0,0,0.056
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,C1CCOC1,613,631,0.71,33113,18,4.52,37.4,0.714,0.634,0,0.591
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,CO,609,628,0.65,28840,19,4.46,55.4,0.608,0.904,0.605,0.545
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,CC#N,608,628,0.74,27542,20,4.44,45.6,0.645,0.974,0.044,0.286
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,C(Cl)Cl,616,634,0.66,28184,18,4.45,40.7,0.761,0.769,0.04,0.178
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,CC1=CC=CC=C1,620,635,0.72,28840,15,4.46,33.9,0.782,0.284,0,0.128
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,CCCCCC,614,626,0.82,70795,12,4.85,31,0.616,0,0,0.056
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cccs2)s1,C(Cl)Cl,340,417,0.129,,77,,40.7,0.761,0.769,0.04,0.178
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(CN)cc3)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2ccc(CN)cc2)cc1,C(Cl)Cl,454,563,0.25,39250,109,4.5938,40.7,0.761,0.769,0.04,0.178
C(=C/c1ccc(/C=C/c2cccs2)s1)\c1cccs1,CC#N,423,445,,30000,22,4.4771,45.6,0.645,0.974,0.044,0.286
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)(Cl)Cl,515,725,0.001,19420,210,4.2882,39.1,0.783,0.614,0.047,0.071
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,489,730,0.001,20450,241,4.3107,37.4,0.714,0.634,0,0.591
CC1(C)OC(=C(CN)CN)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)Cl,506,757,0.001,19760,251,4.2958,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4ccccc43)nc12)(C(C)C)C(C)C,CCCCCC,656,661,0.22,29789,5,4.4741,31,0.616,0,0,0.056
COc1ccc(C2=C(c3ccc(OC)cc3)C(C)(C)c3cc(-c4ccccc4)ccc32)cc1,C1CCCCC1,305,417,0.06,17300,112,4.238,30.9,0.683,0,0,0.073
Cc1ccc(C2=C3C=CC(n4cccn4)=[N+]3[B-](F)(F)n3c2cc(Br)c3-n2cccn2)cc1,C(Cl)Cl,540,577,0.3,,37,,40.7,0.761,0.769,0.04,0.178
COc1cc2cc(OC)c(CCc3ccc([N+](=O)[O-])cc3)cc2cc1CCc1ccc([N+](=O)[O-])cc1,C1CCOC1,361,514,0.009,,153,,37.4,0.714,0.634,0,0.591
COc1cc2cc(OC)c(CCc3ccc([N+](=O)[O-])cc3)cc2cc1CCc1ccc([N+](=O)[O-])cc1,C(Cl)Cl,360,593,0.019,,233,,40.7,0.761,0.769,0.04,0.178
COc1cc2cc(OC)c(CCc3ccc([N+](=O)[O-])cc3)cc2cc1CCc1ccc([N+](=O)[O-])cc1,C(Cl)(Cl)Cl,362,577,0.053,,215,,39.1,0.783,0.614,0.047,0.071
O=C1/C(=C2\Nc3cc4ccc5cccc6ccc(c3C2=O)c4c56)Nc2cc3ccc4cccc5ccc(c21)c3c45,C1CCOC1,687,707,0.0076,11150,20,4.0473,37.4,0.714,0.634,0,0.591
CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5CCCC)cc4)o3)cc2)nc2c3ccccc3c3ccccc3c21,C(Cl)Cl,366,451,0.78,46774,85,4.67,40.7,0.761,0.769,0.04,0.178
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,CS(=O)C,361,416,0.19,10750,55,4.0314,45.1,0.83,1,0.072,0.647
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,C(Cl)(Cl)Cl,362,418,0.36,17400,56,4.2405,39.1,0.783,0.614,0.047,0.071
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,CC#N,358,411,0.42,16000,53,4.2041,45.6,0.645,0.974,0.044,0.286
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,CCCCCC,378,405,0.25,18600,27,4.2695,31,0.616,0,0,0.056
CCC1=C(C)C2=Cc3ccccc3B(O)N2C1=O,CO,359,411,0.12,15700,52,4.1959,55.4,0.608,0.904,0.605,0.545
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(-n2c3ccccc3c3ccccc32)c1-c1nnc(-c2ccccc2)o1,CC1=CC=CC=C1,347,449,0.08,,102,,33.9,0.782,0.284,0,0.128
COc1ccc(/C=C/c2ccc(-c3ccc(C)cn3)nc2)cc1,CC#N,345,431,0.28,34285,86,4.5351,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc(/C=N/CC/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,CN(C)C=O,353,433,,23500,80,4.3711,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc(/C=N/CC/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,C(Cl)Cl,344,432,,32100,88,4.5065,40.7,0.761,0.769,0.04,0.178
Nc1ccc2c(c1)Cc1ccccc1-2,O,315,377,0.2,7413,62,3.87,63.1,0.681,0.997,1.062,0.025
Nc1ccc2c(c1)Cc1ccccc1-2,CCO,317,368,,7413,51,3.87,51.9,0.633,0.783,0.4,0.658
Nc1ccc2c(c1)Cc1ccccc1-2,C(Cl)Cl,319,353,,6607,34,3.82,40.7,0.761,0.769,0.04,0.178
Nc1ccc2c(c1)Cc1ccccc1-2,C1CCCCC1,318,347,0.74,,29,,30.9,0.683,0,0,0.073
Nc1ccc2c(c1)Cc1ccccc1-2,CCOC(=O)C,325,360,,8318,35,3.92,38.1,0.656,0.603,0,0.542
CN1C(C(=O)Nc2ccccn2)=C([O-])c2sccc2S1(=O)=O,CCO,375,,0.00451,27590,,4.4408,51.9,0.633,0.783,0.4,0.658
CN1C(C(=O)Nc2ccccn2)=C([O-])c2sccc2S1(=O)=O,CO,373,,0.00214,22100,,4.3444,55.4,0.608,0.904,0.605,0.545
CCC1=CN2C(=N/[N+](=C/c3ccc(-c4cccs4)cc3)[B-]2(F)F)C=C1,CO,481,572,0.38,20790,91,4.3179,55.4,0.608,0.904,0.605,0.545
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CC1=CC=CC=C1,454,615,0.092,,161,,33.9,0.782,0.284,0,0.128
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCCCCC,442,529,0.3918,,87,,31,0.616,0,0,0.056
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,C(Cl)Cl,562,593,0.76,,31,,40.7,0.761,0.769,0.04,0.178
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,CCCCCC,558,568,0.57,,10,,31,0.616,0,0,0.056
O=C1/C(=C2\Sc3ccc(S(=O)(=O)O)cc3C2=O)Sc2ccc(S(=O)(=O)O)cc21,CN(C)C=O,551,613,0.25,,62,,43.2,0.759,0.977,0.031,0.613
